,level_0,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
614,8477,14181,77381457,2021/05/03 2:57 PM EDT,2021-05-03,2021-05-03 18:57:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2021-05-05 01:19:26 UTC,2021-05-05 01:26:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77381457,https://inaturalist-open-data.s3.amazonaws.com/photos/126547719/medium.jpeg,,May2021a-CityNatureChallenge2,,1,0,False,,"Mount Airy, Philadelphia, PA, USA",40.0439948353,-75.2013510314,15.0,,,,15.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
615,8478,14182,77383084,2021/05/03 2:58 PM EDT,2021-05-03,2021-05-03 18:58:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2021-05-05 01:30:50 UTC,2021-05-05 01:48:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77383084,https://inaturalist-open-data.s3.amazonaws.com/photos/126548388/medium.jpeg,,May2021a-CityNatureChallenge2,"I was actually wondering whether this might be a white-throated sparrow, due to the yellow and the striped head, but it's not coming up as a suggestion.  I'm pretty sure it's not a wren. The trees were full of birds I don't know, though.",3,0,False,,"Mount Airy, Philadelphia, PA, USA",40.0439948353,-75.2013510314,15.0,,,,15.0,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
616,8481,14185,77384543,2021/05/03 3:10 PM EDT,2021-05-03,2021-05-03 19:10:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2021-05-05 01:42:05 UTC,2021-05-06 01:44:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77384543,https://inaturalist-open-data.s3.amazonaws.com/photos/126552910/medium.jpeg,,May2021a-CityNatureChallenge2,"Huh. I was going to pick song sparrow, but maybe there is some yellow in front of that eye.  ",3,0,False,,"Mount Airy, Philadelphia, PA, USA",40.0439948353,-75.2013510314,15.0,,,,15.0,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
617,8486,14190,77391500,2021/05/03 4:38 PM EDT,2021-05-03,2021-05-03 20:38:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2021-05-05 02:32:13 UTC,2021-05-05 03:09:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77391500,https://inaturalist-open-data.s3.amazonaws.com/photos/126564697/medium.jpg,,May2021a-CityNatureChallenge2,,1,0,False,,"Mount Airy, Philadelphia, PA, USA",40.044536922,-75.2009272424,15.0,,,,15.0,,open,False,,,Wood Thrush,Hylocichla mustelina,Wood Thrush,Aves,13270
618,8487,14191,77392390,2021/05/03 4:40 PM EDT,2021-05-03,2021-05-03 20:40:00 UTC,Eastern Time (US & Canada),1686580,jennifer_sheffield,2021-05-05 02:38:11 UTC,2021-05-05 02:40:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77392390,https://inaturalist-open-data.s3.amazonaws.com/photos/126566927/medium.jpeg,,May2021a-CityNatureChallenge2,,1,0,False,,"Mount Airy, Philadelphia, PA, USA",40.0445328153,-75.200524911,15.0,,,,15.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
619,8492,14196,77443657,Wed May 05 2021 09:06:00 GMT-0400 (EDT),2021-05-05,2021-05-05 13:06:00 UTC,Eastern Time (US & Canada),1650434,birdzilla,2021-05-05 13:08:51 UTC,2021-05-05 13:30:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77443657,https://inaturalist-open-data.s3.amazonaws.com/photos/126655220/medium.jpg,,,,1,0,False,3.0,"Mitchell St, Philadelphia, PA, US",40.0304221667,-75.2145833333,65.0,,,,65.0,,open,False,,,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
620,8494,14198,77445306,2021-05-04 19:12:24,2021-05-04,2021-05-04 23:12:24 UTC,Indiana (East),4334722,anikish,2021-05-05 13:22:52 UTC,2021-05-05 18:30:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77445306,https://inaturalist-open-data.s3.amazonaws.com/photos/126658167/medium.jpeg,,,,1,0,False,2.0,"Chester Av & 41st St, Philadelphia, PA 19104, USA",39.9486638889,-75.2053555556,,,,,,,open,False,gps,gps,Great Crested Flycatcher,Myiarchus crinitus,Great Crested Flycatcher,Aves,16028
621,8496,14200,77445476,2021-05-04 19:09:29,2021-05-04,2021-05-04 23:09:29 UTC,Indiana (East),4334722,anikish,2021-05-05 13:23:37 UTC,2021-05-05 13:30:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77445476,https://inaturalist-open-data.s3.amazonaws.com/photos/126658346/medium.jpeg,,,,1,0,False,2.0,"Woodland Av & Chester Av, Philadelphia, PA 19104, USA",39.9474797222,-75.2049966667,,,,,,,open,False,gps,gps,Chipping Sparrow,Spizella passerina,Chipping Sparrow,Aves,9135
622,8499,14227,77532991,2021/05/03 3:45 PM EDT,2021-05-03,2021-05-03 19:45:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-06 00:25:33 UTC,2021-05-06 00:30:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/77532991,https://inaturalist-open-data.s3.amazonaws.com/photos/126805711/medium.jpg,,,,1,0,False,,"Fairmount Park, Philadelphia, PA, USA",39.9882049745,-75.2009674528,244.0,,,,244.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
623,8501,14229,77532998,2021/05/03 4:05 PM EDT,2021-05-03,2021-05-03 20:05:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-06 00:25:36 UTC,2021-05-07 14:51:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/77532998,https://inaturalist-open-data.s3.amazonaws.com/photos/126805832/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",39.967505,-75.1845349833,,,,,,,open,False,,,Double-crested Cormorant,Phalacrocorax auritus,Double-crested Cormorant,Aves,4265
624,8503,14236,77544144,2021/05/04 3:55 PM UTC,2021-05-04,2021-05-04 15:55:00 UTC,UTC,4301225,mellepell,2021-05-06 01:59:38 UTC,2021-05-06 02:04:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77544144,https://inaturalist-open-data.s3.amazonaws.com/photos/126826824/medium.jpg,,,,1,0,False,,"Fairmount, Philadelphia, PA 19130, USA",39.9681087201,-75.1832199097,61.0,,,,61.0,,open,False,,,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
625,8504,14237,77544145,2021/05/04 4:30 PM UTC,2021-05-04,2021-05-04 16:30:00 UTC,UTC,4301225,mellepell,2021-05-06 01:59:38 UTC,2021-05-06 01:59:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77544145,https://inaturalist-open-data.s3.amazonaws.com/photos/126826858/medium.jpg,,,,1,0,False,,"Fairmount, Philadelphia, PA 19130, USA",39.968009458,-75.1848443199,61.0,,,,61.0,,open,False,,,Green Heron,Butorides virescens,Green Heron,Aves,5020
626,8506,14239,77544147,2021/05/05 4:37 PM UTC,2021-05-05,2021-05-05 16:37:00 UTC,UTC,4301225,mellepell,2021-05-06 01:59:39 UTC,2021-05-06 02:04:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77544147,https://inaturalist-open-data.s3.amazonaws.com/photos/126826921/medium.jpg,,,,1,0,False,,"Fairmount, Philadelphia, PA 19130, USA",39.9677463338,-75.1831706214,61.0,,,,61.0,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
627,8508,14241,77544149,2021/05/05 4:42 PM UTC,2021-05-05,2021-05-05 16:42:00 UTC,UTC,4301225,mellepell,2021-05-06 01:59:39 UTC,2021-05-06 02:03:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77544149,https://inaturalist-open-data.s3.amazonaws.com/photos/126827245/medium.jpg,,,,1,0,False,,"Fairmount Park, Philadelphia, PA, USA",39.9689961646,-75.1844580818,61.0,,,,61.0,,open,False,,,Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
628,8517,14269,77633885,Thu May 06 2021 13:16:06 GMT-0400 (EDT),2021-05-06,2021-05-06 17:16:06 UTC,Eastern Time (US & Canada),1650434,birdzilla,2021-05-06 17:54:02 UTC,2021-05-08 21:21:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77633885,https://inaturalist-open-data.s3.amazonaws.com/photos/126981125/medium.jpg,,,,1,0,False,3.0,"Wissahickon Valley Park, Philadelphia, PA, US",40.0477611667,-75.213105,5.0,,,,5.0,,open,False,,,Baltimore Oriole,Icterus galbula,Baltimore Oriole,Aves,9346
629,8522,14281,77677297,2021/05/03 11:29 AM EDT,2021-05-03,2021-05-03 15:29:00 UTC,Eastern Time (US & Canada),136883,mschink1,2021-05-06 23:25:49 UTC,2021-09-03 03:10:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77677297,https://inaturalist-open-data.s3.amazonaws.com/photos/127054160/medium.jpeg,,,,2,0,False,,"2323 Race St, Philadelphia, PA 19103, USA",39.9590439,-75.1783413,201.0,,,,201.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
630,8525,14288,77681584,2021-05-06 19:54:28,2021-05-06,2021-05-06 23:54:28 UTC,Eastern Time (US & Canada),2349357,mlaakso,2021-05-06 23:58:31 UTC,2021-05-11 15:20:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77681584,https://inaturalist-open-data.s3.amazonaws.com/photos/127061816/medium.jpeg,,,"Found on sidewalk by tall building with large windows, sunny day, 65F",2,0,False,2.0,"Constitution Av & Broad St, Philadelphia, PA 19112, USA",39.8921220704,-75.1753818244,2688.0,,,,2688.0,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
631,8527,14290,77682877,2021-05-06 13:29:02,2021-05-06,2021-05-06 17:29:02 UTC,Eastern Time (US & Canada),2349357,mlaakso,2021-05-07 00:07:36 UTC,2021-06-06 01:25:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77682877,https://inaturalist-open-data.s3.amazonaws.com/photos/127063873/medium.jpeg,,,,2,0,False,2.0,"Constitution Av & Broad St, Philadelphia, PA 19112, USA",39.8921220704,-75.1753818244,2681.0,,,,2681.0,,open,False,,,Nashville Warbler,Leiothlypis ruficapilla,Nashville Warbler,Aves,979753
632,8529,14294,77733820,Thu May 06 2021 18:14:37 GMT-0400 (EDT),2021-05-06,2021-05-06 22:14:37 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-07 11:21:50 UTC,2022-02-19 21:35:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77733820,https://inaturalist-open-data.s3.amazonaws.com/photos/127153038/medium.jpg,,,,3,0,False,3.0,"Glen Foerd, Philadelphia, PA, US",40.0507713333,-74.9791716667,,,,,,,open,False,,,Double-crested Cormorant,Phalacrocorax auritus,Double-crested Cormorant,Aves,4265
633,8531,14296,77733861,Thu May 06 2021 18:04:16 GMT-0400 (EDT),2021-05-06,2021-05-06 22:04:16 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-07 11:22:35 UTC,2022-02-26 22:09:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77733861,https://inaturalist-open-data.s3.amazonaws.com/photos/127153127/medium.jpg,,,,2,0,False,3.0,"Glen Foerd, Philadelphia, PA, US",40.0514305,-74.980625,,,,,,,open,False,,,Great Crested Flycatcher,Myiarchus crinitus,Great Crested Flycatcher,Aves,16028
634,8540,14351,77834250,Fri May 07 2021 05:49:56 GMT-0400 (EDT),2021-05-07,2021-05-07 09:49:56 UTC,Eastern Time (US & Canada),4096030,dankwildlife,2021-05-08 01:32:27 UTC,2021-05-08 01:44:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77834250,https://inaturalist-open-data.s3.amazonaws.com/photos/127323493/medium.jpg,,,"Female, window collision",1,0,False,3.0,"National Constitution Center, Philadelphia, PA, US",39.9537806089,-75.1492325479,35.0,,,,35.0,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
635,8547,14358,77838095,Thu May 06 2021 18:01:36 GMT-0400 (EDT),2021-05-06,2021-05-06 22:01:36 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-05-08 02:13:44 UTC,2021-05-08 22:59:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77838095,https://inaturalist-open-data.s3.amazonaws.com/photos/127330025/medium.jpg,,,,2,0,False,3.0,"Fairmount Park Conservancy, Philadelphia, PA, US",39.9689033333,-75.1911866667,6.0,,,,6.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
636,8558,14381,77932714,Sat May 08 2021 12:31:43 GMT-0400 (EDT),2021-05-08,2021-05-08 16:31:43 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-05-08 18:07:34 UTC,2021-05-08 20:16:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77932714,https://inaturalist-open-data.s3.amazonaws.com/photos/127486939/medium.jpg,,,,1,0,False,3.0,"Bartram's Garden, Philadelphia, PA, US",39.9312523151,-75.2111702128,73.0,,,,73.0,,open,False,,,Hairy Woodpecker,Dryobates villosus,Hairy Woodpecker,Aves,792990
637,8562,14386,77966042,Sat May 08 2021 14:59:58 GMT-0400 (EDT),2021-05-08,2021-05-08 18:59:58 UTC,Eastern Time (US & Canada),142840,dwiebe,2021-05-08 21:37:44 UTC,2021-05-31 16:11:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77966042,https://inaturalist-open-data.s3.amazonaws.com/photos/127544744/medium.jpg,,,Peregrine falcon chasing away a red tailed hawk. I’m posting the red tailed hawk here.,1,0,False,3.0,"S 22nd St, Philadelphia, PA, US",39.9529478078,-75.1771623285,395.0,,,,395.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
638,8564,14388,77966851,2021/05/08 8:52 AM EDT,2021-05-08,2021-05-08 12:52:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-08 21:44:07 UTC,2021-05-09 12:49:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/77966851,https://inaturalist-open-data.s3.amazonaws.com/photos/127543527/medium.jpg,,,,1,0,False,,"Mount Airy, Philadelphia, PA, USA",40.0482137114,-75.2002849418,8.0,,,,8.0,,open,False,,,Canada Warbler,Cardellina canadensis,Canada Warbler,Aves,145275
639,8567,14391,77966864,2021/05/08 10:09 AM EDT,2021-05-08,2021-05-08 14:09:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-08 21:44:10 UTC,2021-05-08 23:48:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/77966864,https://inaturalist-open-data.s3.amazonaws.com/photos/127543663/medium.jpg,,,,1,0,False,,"Mount Airy, Philadelphia, PA, USA",40.0458138655,-75.2021224771,8.0,,,,8.0,,open,False,,,House Wren,Troglodytes aedon,House Wren,Aves,7562
640,8569,14393,77966867,2021/05/08 10:41 AM EDT,2021-05-08,2021-05-08 14:41:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-08 21:44:11 UTC,2021-05-08 23:15:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/77966867,https://inaturalist-open-data.s3.amazonaws.com/photos/127543755/medium.jpg,,,,2,0,False,,"Mount Airy, Philadelphia, PA, USA",40.044388852,-75.2002824817,8.0,,,,8.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
641,8570,14394,77966868,2021/05/08 2:58 PM EDT,2021-05-08,2021-05-08 18:58:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-08 21:44:11 UTC,2021-05-09 12:24:18 UTC,research,CC-BY,https://www.inaturalist.org/observations/77966868,https://inaturalist-open-data.s3.amazonaws.com/photos/127543820/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",40.05258165,-75.167055,,,,,,,open,False,,,Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
642,8571,14395,77966869,2021/05/08 3:07 PM EDT,2021-05-08,2021-05-08 19:07:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-08 21:44:12 UTC,2021-05-09 00:04:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/77966869,https://inaturalist-open-data.s3.amazonaws.com/photos/127543916/medium.jpg,,,,2,0,False,,"Philadelphia, Pennsylvania, United States",40.0526216667,-75.16742,,,,,,,open,False,,,Evening Grosbeak,Coccothraustes vespertinus,Evening Grosbeak,Aves,9800
643,8572,14396,77967093,Thu May 06 2021 13:59:26 GMT -0400 (EDT),2021-05-06,2021-05-06 17:59:26 UTC,Eastern Time (US & Canada),3530971,emahyar,2021-05-08 21:45:04 UTC,2021-05-08 22:58:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77967093,https://inaturalist-open-data.s3.amazonaws.com/photos/127544772/medium.jpeg,,,,2,0,False,333.0,Philadelphia,40.0292625427,-75.188293457,90.0,,,,90.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
644,8574,14402,77974359,Sat May 08 2021 14:15:49 GMT-0400 (EDT),2021-05-08,2021-05-08 18:15:49 UTC,Eastern Time (US & Canada),404601,kmv,2021-05-08 22:33:21 UTC,2021-05-09 21:47:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77974359,https://inaturalist-open-data.s3.amazonaws.com/photos/127835283/medium.jpg,,,,1,0,False,3.0,"Strawberry Mansion Bridge Dr, Philadelphia, PA, US",39.993655,-75.1923966667,5.0,,,,5.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
645,8575,14407,77976196,Sat May 08 2021 18:44:56 GMT-0400 (EDT),2021-05-08,2021-05-08 22:44:56 UTC,Eastern Time (US & Canada),1650434,birdzilla,2021-05-08 22:47:00 UTC,2021-05-08 23:13:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77976196,https://inaturalist-open-data.s3.amazonaws.com/photos/127560226/medium.jpg,,,,1,0,False,3.0,"Mitchell St, Philadelphia, PA, US",40.0305111667,-75.2143033333,5.0,,,,5.0,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
646,8577,14409,78002491,2021-05-08 18:10:56,2021-05-08,2021-05-08 22:10:56 UTC,Eastern Time (US & Canada),521996,brennafarrell,2021-05-09 02:28:45 UTC,2021-08-07 02:20:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78002491,https://static.inaturalist.org/photos/127607969/medium.jpeg,,,,1,0,False,2.0,"Somerton, Philadelphia, PA 19116, USA",40.1203767607,-75.0151962787,152.0,,,,152.0,,open,False,gps,gps,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
647,8579,14411,78003683,2021-05-03 13:02:39,2021-05-03,2021-05-03 17:02:39 UTC,Eastern Time (US & Canada),1571479,shaidar,2021-05-09 02:39:55 UTC,2021-09-05 20:37:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78003683,https://inaturalist-open-data.s3.amazonaws.com/photos/127610085/medium.jpeg,,,,1,0,False,2.0,"Philadelphia, PA 19143, USA",39.9525875833,-75.2511248333,,,,,,,open,False,gps,gps,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
648,8583,14417,78034801,Sun May 09 2021 05:54:39 GMT-0400 (EDT),2021-05-09,2021-05-09 09:54:39 UTC,Eastern Time (US & Canada),3146248,aurocapillus,2021-05-09 10:04:30 UTC,2021-05-13 04:33:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78034801,https://inaturalist-open-data.s3.amazonaws.com/photos/127664508/medium.jpg,,,"Window strike, 1 foot from window. Wet from rain yesterday. ",1,0,False,3.0,"Independence National Historical Park, Philadelphia, PA, US",39.9519559774,-75.1496372081,84.0,,,,84.0,,open,False,,,Swamp Sparrow,Melospiza georgiana,Swamp Sparrow,Aves,9096
649,8591,14451,78102096,Sun May 09 2021 12:43:18 GMT-0400 (EDT),2021-05-09,2021-05-09 16:43:18 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-09 18:24:41 UTC,2021-05-09 18:25:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78102096,https://inaturalist-open-data.s3.amazonaws.com/photos/127775964/medium.jpg,,,,1,0,False,3.0,"Awbury Arboretum, Philadelphia, PA, US",40.0512416667,-75.16783,15.0,,,,15.0,,open,False,,,Rose-breasted Grosbeak,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,10271
650,8593,14453,78102250,Sun May 09 2021 12:35:47 GMT-0400 (EDT),2021-05-09,2021-05-09 16:35:47 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-09 18:25:34 UTC,2021-05-09 22:26:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78102250,https://inaturalist-open-data.s3.amazonaws.com/photos/127776195/medium.jpg,,,,1,0,False,3.0,"Awbury Arboretum, Philadelphia, PA, US",40.051025,-75.168445,,,,,,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
651,8596,14456,78102649,Sun May 09 2021 12:09:35 GMT-0400 (EDT),2021-05-09,2021-05-09 16:09:35 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-09 18:27:50 UTC,2021-05-09 18:39:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78102649,https://inaturalist-open-data.s3.amazonaws.com/photos/127776861/medium.jpg,,,,1,0,False,3.0,"Awbury Arboretum, Philadelphia, PA, US",40.050028,-75.1675983333,,,,,,,open,False,,,American Redstart,Setophaga ruticilla,American Redstart,Aves,10247
652,8597,14457,78103541,Sun May 09 2021 11:39:56 GMT-0400 (EDT),2021-05-09,2021-05-09 15:39:56 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-09 18:32:19 UTC,2021-05-09 18:45:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78103541,https://inaturalist-open-data.s3.amazonaws.com/photos/127778250/medium.jpg,,,,2,0,False,3.0,"Awbury Arboretum, Philadelphia, PA, US",40.0496278333,-75.1698883333,,,,,,,open,False,,,Black-throated Green Warbler,Setophaga virens,Black-throated Green Warbler,Aves,145258
653,8598,14458,78103915,Sun May 09 2021 11:39:56 GMT-0400 (EDT),2021-05-09,2021-05-09 15:39:56 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-09 18:34:28 UTC,2021-05-09 18:42:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78103915,https://inaturalist-open-data.s3.amazonaws.com/photos/127778902/medium.jpg,,,,1,0,False,3.0,"Awbury Arboretum, Philadelphia, PA, US",40.0496278333,-75.1698883333,,,,,,,open,False,,,House Wren,Troglodytes aedon,House Wren,Aves,7562
654,8601,14461,78107860,Sun May 09 2021 10:46:23 GMT-0400 (EDT),2021-05-09,2021-05-09 14:46:23 UTC,Eastern Time (US & Canada),1790321,laurenhallden,2021-05-09 18:54:21 UTC,2021-05-22 18:42:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78107860,https://inaturalist-open-data.s3.amazonaws.com/photos/127785581/medium.jpg,,,,1,0,False,3.0,"Carpenter Woods, Philadelphia, PA, US",40.0460388333,-75.19887,,,,,,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
655,8605,14465,78123960,2021/05/09 9:36 AM EDT,2021-05-09,2021-05-09 13:36:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 20:24:51 UTC,2021-05-09 20:50:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/78123960,https://inaturalist-open-data.s3.amazonaws.com/photos/127810616/medium.jpg,,,,1,0,False,,"Eastwick, Philadelphia, PA, USA",39.892671,-75.257335,,,,,,,open,False,,,American Goldfinch,Spinus tristis,American Goldfinch,Aves,145310
656,8609,14469,78123969,2021/05/09 9:39 AM EDT,2021-05-09,2021-05-09 13:39:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 20:24:53 UTC,2021-05-09 20:50:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/78123969,https://inaturalist-open-data.s3.amazonaws.com/photos/127810811/medium.jpg,,,,1,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.891895,-75.258276,,,,,,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
657,8611,14471,78123971,2021/05/09 9:44 AM EDT,2021-05-09,2021-05-09 13:44:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 20:24:53 UTC,2021-05-10 06:38:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/78123971,https://inaturalist-open-data.s3.amazonaws.com/photos/127810875/medium.jpg,,,,1,0,False,,"Eastwick, Philadelphia, PA, USA",39.891898375,-75.258443125,,,,,,,open,False,,,Black-throated Blue Warbler,Setophaga caerulescens,Black-throated Blue Warbler,Aves,199916
658,8616,14476,78125690,2021/05/09 10:07 AM EDT,2021-05-09,2021-05-09 14:07:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 20:35:04 UTC,2021-05-09 22:22:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/78125690,https://inaturalist-open-data.s3.amazonaws.com/photos/127812350/medium.jpg,,,,2,0,False,,"John Heinz National Wildlife Refuge At Tinicum, Philadelphia, Pennsylvania, United States",39.8899824383,-75.2598996883,,,,,,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
659,8617,14477,78125691,2021/05/09 10:07 AM EDT,2021-05-09,2021-05-09 14:07:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 20:35:04 UTC,2021-05-09 22:22:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/78125691,https://inaturalist-open-data.s3.amazonaws.com/photos/127813117/medium.jpg,,,,2,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8899667,-75.2599693667,,,,,,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
660,8620,14481,78125838,2021/05/09 10:11 AM EDT,2021-05-09,2021-05-09 14:11:00 UTC,Eastern Time (US & Canada),1809744,brianwhite,2021-05-09 20:36:16 UTC,2021-05-09 22:00:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/78125838,https://inaturalist-open-data.s3.amazonaws.com/photos/127815012/medium.jpg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8906092,-75.261492,,,,,,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
661,8623,14484,78126548,2021-05-09 16:39:47,2021-05-09,2021-05-09 20:39:47 UTC,Eastern Time (US & Canada),2497170,mikewebkist,2021-05-09 20:40:21 UTC,2021-05-28 10:24:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78126548,https://inaturalist-open-data.s3.amazonaws.com/photos/127816353/medium.jpeg,,,,2,0,False,2.0,"Rittenhouse Square, Philadelphia, PA, USA",39.9488273,-75.1740551,600.0,,,,600.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
